house_quality,year_remodelled,basement_total_area,first_floor_area,above_ground_area,bathroom_above_ground_full_num,garage_finish_quality,garage_size_num_cars,sale_price,age_built,age_remodelled,more_than_2_above_bathrooms,is_good_kitchen_quality,is_good_exterior_build_quality,is_good_house_quality,foundation_type_PConc,comp_score
6,1996,806.0,806,1572,2,3,2.0,168000,12,11,1,0,0,1,1,12.0
6,1950,739.0,874,1342,2,1,1.0,105000,69,58,1,0,0,1,0,13.0
6,1971,981.0,981,981,1,1,2.0,143250,36,36,0,0,0,1,0,10.0
5,2006,1099.0,1099,1099,1,1,1.0,144000,13,2,0,1,0,0,1,12.0
7,2002,948.0,1222,2110,2,2,2.0,205000,16,8,1,1,1,1,1,14.0
6,1974,970.0,1026,1026,1,1,2.0,143000,33,33,0,0,0,1,0,12.0
9,2001,1419.0,1419,1419,1,3,2.0,290000,7,7,0,1,1,1,1,13.0
5,1996,1040.0,1040,1040,1,1,2.0,152000,13,13,0,1,0,0,1,11.0
8,1992,1280.0,1280,1280,2,2,2.0,191500,18,18,1,1,1,1,1,14.0
8,2005,1143.0,1143,2473,2,2,3.0,317000,3,2,1,1,1,1,1,15.0
7,1998,680.0,798,1302,1,1,1.0,165250,67,9,0,1,0,1,0,14.0
5,1966,1092.0,1092,1092,1,1,1.0,123000,42,42,0,0,0,0,0,10.0
6,1956,988.0,1188,1188,1,1,2.0,185000,52,52,0,0,0,1,0,12.0
7,1962,1045.0,1045,1045,1,1,2.0,120000,44,44,0,0,0,1,0,13.0
6,1966,1093.0,1093,1093,2,2,2.0,158500,41,41,1,0,0,1,0,13.0
6,2004,798.0,798,1640,2,2,2.0,173000,4,4,1,1,1,1,1,15.0
4,1962,0.0,1224,1224,2,1,2.0,101800,45,45,1,0,0,0,0,11.0
7,2007,560.0,575,1135,1,2,2.0,155000,73,2,0,1,1,1,1,15.0
5,1950,1054.0,1078,1078,1,1,1.0,125000,84,59,0,1,0,0,0,12.0
4,1956,0.0,968,968,1,1,1.0,104500,51,51,0,0,0,0,0,12.0
3,1950,0.0,1040,1040,2,1,2.0,93500,56,56,1,0,0,0,0,12.0
7,1999,873.0,882,1790,2,2,2.0,193000,9,9,1,1,1,1,1,15.0
6,1994,588.0,1423,2555,2,3,2.0,191000,86,14,1,0,0,1,0,12.0
6,2005,813.0,813,813,1,1,1.0,110000,76,1,0,1,0,1,0,13.0
8,2001,1299.0,1299,1872,2,2,2.0,261500,8,8,1,1,1,1,1,16.0
5,1956,1050.0,1050,1050,1,1,1.0,128900,53,53,0,0,0,0,0,12.0
4,1954,864.0,948,948,1,1,1.0,111000,53,53,0,0,0,0,1,11.0
5,1950,750.0,960,1316,1,1,2.0,90000,81,57,0,0,0,0,1,10.0
6,1979,1021.0,1465,2380,2,1,2.0,129000,42,28,1,0,0,1,0,11.0
6,2006,1296.0,1640,1640,1,1,2.0,224000,54,2,0,1,1,1,0,13.0
6,2005,600.0,600,1200,2,2,2.0,165000,3,3,1,1,1,1,1,16.0
6,1993,662.0,662,1324,1,1,1.0,122000,90,17,0,0,0,1,0,13.0
8,2007,1546.0,1564,1564,2,2,2.0,267300,1,0,1,1,1,1,1,13.0
6,1962,1595.0,1611,2486,2,1,2.0,220000,44,44,1,0,0,1,0,12.0
6,1997,864.0,872,1771,2,2,2.0,215700,11,11,1,1,0,1,1,14.0
8,2005,1836.0,1836,1836,2,3,3.0,280000,5,4,1,1,1,1,1,13.0
8,2004,1603.0,1575,1575,2,3,3.0,284000,5,4,1,1,1,1,1,13.0
4,1970,630.0,630,630,1,0,0.0,84500,37,37,0,0,0,0,0,13.0
6,1984,1395.0,1395,1395,1,2,2.0,192000,47,26,0,0,0,1,0,11.0
7,1950,502.0,502,1004,1,1,1.0,105000,76,56,0,1,0,1,0,13.0
7,2005,1860.0,1836,1836,2,3,2.0,216837,2,1,1,1,1,1,1,14.0
5,1960,1296.0,1496,1496,2,2,2.0,141500,48,48,1,1,0,0,0,13.0
5,2003,894.0,894,894,1,2,2.0,130000,41,5,0,1,0,0,0,11.0
5,1978,1040.0,1040,1040,2,0,0.0,124000,31,31,1,0,0,0,0,11.0
5,1999,859.0,942,1828,2,0,0.0,150909,84,8,1,1,0,0,0,14.0
5,2003,1008.0,1008,1008,1,2,1.0,139500,54,3,0,0,0,0,0,11.0
4,1955,864.0,864,864,1,1,2.0,79275,52,52,0,0,0,0,0,10.0
8,2006,1476.0,1484,1484,2,2,2.0,265900,1,1,1,1,1,1,1,14.0
6,1950,768.0,790,790,1,1,1.0,91000,78,58,0,0,0,1,0,10.0
5,1977,1122.0,946,1934,2,1,2.0,185000,32,32,1,0,0,0,1,14.0
5,1959,1150.0,1150,1150,1,2,1.0,141000,47,47,0,0,0,0,0,12.0
8,2008,1582.0,1582,2152,2,1,2.0,260116,0,0,1,1,1,1,1,14.0
4,1950,672.0,672,672,1,1,1.0,113000,68,59,0,0,0,0,0,10.0
8,1995,1401.0,1511,1511,2,3,3.0,225000,13,13,1,1,1,1,1,15.0
5,1950,793.0,793,793,1,1,1.0,113000,64,59,0,0,0,0,0,10.0
6,1975,1008.0,1096,1096,1,1,1.0,125200,35,35,0,0,0,1,0,13.0
8,2007,918.0,958,2100,2,3,3.0,319500,0,0,1,1,1,1,1,15.0
5,1950,913.0,1048,1558,1,1,1.0,140000,63,58,0,0,0,0,0,11.0
6,1958,1632.0,1650,1650,1,1,2.0,250764,48,48,0,0,0,1,0,10.0
8,2007,948.0,948,2088,2,3,3.0,250000,1,1,1,1,1,1,1,16.0
6,2006,768.0,768,1536,2,3,2.0,176000,2,1,1,1,1,1,1,15.0
6,1969,1331.0,1721,1721,1,1,2.0,174850,50,38,0,0,0,1,0,12.0
6,1978,804.0,804,1548,2,1,2.0,147000,31,31,1,0,0,1,0,13.0
6,1979,918.0,918,918,2,1,1.0,99500,31,31,1,0,0,1,0,12.0
6,2000,953.0,953,1647,2,2,2.0,175000,8,7,1,0,0,1,1,13.0
5,1954,825.0,825,825,1,1,1.0,109500,54,54,0,0,0,0,0,11.0
6,1970,1657.0,1657,1657,2,1,2.0,163500,37,37,1,0,0,1,0,12.0
4,1950,788.0,788,788,1,0,0.0,100000,65,56,0,0,0,0,0,9.0
8,1993,1334.0,1520,2826,2,2,3.0,334000,14,13,1,1,1,1,1,15.0
5,1968,864.0,864,864,1,1,1.0,137250,42,42,0,0,0,0,0,11.0
7,2006,1392.0,1392,2462,2,2,2.0,320000,1,0,1,1,1,1,1,14.0
5,2006,1063.0,1287,1287,1,3,2.0,162000,51,4,0,1,0,0,0,11.0
7,2009,1470.0,1478,1478,2,3,2.0,222000,1,1,1,1,1,1,1,14.0
7,2003,698.0,698,1342,2,3,2.0,178000,6,6,1,1,1,1,1,15.0
5,1992,788.0,804,804,1,1,1.0,119000,70,18,0,1,0,0,0,11.0
5,1962,864.0,876,1812,2,2,1.0,169500,45,45,1,0,0,0,0,12.0
7,2000,952.0,980,2256,2,3,2.0,236000,9,9,1,1,1,1,1,15.0
8,2008,1596.0,1648,1648,2,3,2.0,294464,1,0,1,1,1,1,1,13.0
6,1969,952.0,1092,2112,2,1,2.0,206900,39,39,1,0,0,1,0,13.0
7,2004,956.0,956,2084,2,2,2.0,233000,6,6,1,1,1,1,1,15.0
6,1950,1032.0,1032,1032,1,1,1.0,108000,82,56,0,0,0,1,0,11.0
6,1996,680.0,680,1470,2,3,2.0,165000,13,12,1,0,0,1,1,13.0
5,1977,1040.0,1040,1040,1,1,2.0,134900,30,30,0,0,0,0,0,9.0
5,1950,884.0,884,884,1,1,1.0,113000,68,57,0,0,1,0,0,13.0
5,1996,1097.0,1097,1097,1,1,1.0,147900,11,11,0,0,0,0,1,10.0
5,1950,864.0,864,864,1,0,0.0,99900,87,59,0,0,0,0,1,11.0
6,1975,855.0,855,1456,2,2,2.0,143000,33,33,1,0,0,1,0,15.0
6,1950,816.0,816,1176,1,1,2.0,114500,72,56,0,0,0,1,1,12.0
5,1967,912.0,941,941,1,1,1.0,129200,39,39,0,0,0,0,0,10.0
7,2006,1152.0,1188,2340,2,2,1.0,266500,69,4,1,1,1,1,0,16.0
7,1998,384.0,751,1382,2,3,2.0,177500,11,11,1,0,1,1,1,14.0
5,1968,1008.0,1008,1008,1,1,1.0,139500,41,41,0,1,0,0,0,12.0
6,2007,608.0,608,1396,2,3,2.0,170000,2,2,1,1,1,1,1,16.0
6,1997,845.0,845,2154,2,2,2.0,224500,43,10,1,0,0,1,0,14.0
8,2004,1082.0,1105,2400,3,3,3.0,290000,6,5,1,1,1,1,1,14.0
7,1950,1040.0,1226,1818,1,1,1.0,169500,76,57,0,0,0,1,1,12.0
7,2005,1710.0,1710,1710,2,3,2.0,240000,5,4,1,1,1,1,1,13.0
5,1955,1078.0,1150,1150,1,3,1.0,144000,52,52,0,0,0,0,0,12.0
6,1978,816.0,1127,1977,1,2,2.0,165000,43,29,0,0,0,1,0,12.0
6,1991,1332.0,1332,1332,2,2,2.0,145000,19,18,1,1,1,1,1,14.0
5,1964,1250.0,1298,1298,2,1,2.0,114000,46,46,1,0,0,0,0,11.0
6,1973,525.0,525,1092,1,1,2.0,105500,33,33,0,0,0,1,0,12.0
8,1999,1049.0,1036,1916,2,1,3.0,254900,12,11,1,1,1,1,1,15.0
5,1950,864.0,1238,1238,1,1,1.0,102000,57,57,0,0,0,0,0,10.0
7,2001,944.0,944,1840,2,2,2.0,230000,8,8,1,1,1,1,1,16.0
5,2004,939.0,939,1513,1,1,1.0,137500,87,3,0,0,0,0,0,12.0
5,1983,1008.0,1143,1143,1,1,1.0,138000,80,25,0,0,1,0,0,10.0
6,1983,520.0,1338,1338,1,1,2.0,156500,26,26,0,1,1,1,0,14.0
4,1970,864.0,864,864,1,1,2.0,124500,39,39,0,0,0,0,0,12.0
7,1977,808.0,1161,1969,2,2,2.0,190000,30,30,1,0,0,1,0,14.0
7,2007,1266.0,1266,1266,2,3,2.0,159895,1,1,1,1,1,1,1,15.0
5,1998,612.0,990,2601,3,2,2.0,189000,87,10,1,0,0,0,0,13.0
5,1964,912.0,912,912,1,0,0.0,124000,42,42,0,0,0,0,0,10.0
5,1996,1392.0,1392,1392,1,1,2.0,121500,53,14,0,0,0,0,0,9.0
5,1957,1824.0,1824,1824,2,1,2.0,146000,51,51,1,0,0,0,0,11.0
7,2001,928.0,928,1823,2,2,2.0,235000,8,7,1,1,1,1,1,14.0
8,2005,1594.0,1646,1646,2,3,2.0,300000,2,1,1,1,1,1,1,13.0
4,1970,546.0,546,1092,1,0,0.0,90500,36,36,0,0,0,0,0,13.0
5,1965,1728.0,1728,1728,2,1,2.0,142600,43,43,1,0,0,0,0,10.0
7,2002,1573.0,1573,1573,2,2,2.0,227000,7,7,1,1,1,1,1,14.0
7,1950,920.0,1240,2480,2,1,2.0,205000,69,59,1,0,0,1,0,13.0
8,2000,1341.0,1341,1341,1,2,2.0,246900,8,7,0,1,1,1,1,12.0
4,1950,744.0,792,1120,1,1,2.0,64000,62,60,0,0,0,0,0,11.0
8,1978,1226.0,1226,1226,1,3,2.0,170000,28,28,0,1,1,1,0,12.0
6,1980,1103.0,1103,1103,1,1,2.0,110500,81,26,0,1,0,1,0,13.0
6,1960,1179.0,1179,1179,1,3,2.0,110000,47,47,0,0,0,1,0,13.0
5,2008,698.0,698,698,1,0,0.0,118000,62,1,0,0,0,0,0,11.0
7,2004,998.0,1006,2046,2,2,3.0,284000,5,4,1,1,1,1,1,15.0
6,1962,858.0,858,1716,1,3,2.0,171000,46,46,0,0,0,1,0,13.0
7,2004,835.0,871,1812,2,2,2.0,193000,5,5,1,1,1,1,1,15.0
5,2003,1090.0,1178,1178,1,1,2.0,135000,31,4,0,0,0,0,1,9.0
7,1950,818.0,818,1636,1,1,1.0,167000,87,56,0,1,0,1,0,13.0
4,1950,576.0,864,864,1,2,1.0,105000,56,56,0,0,0,0,0,11.0
7,1999,1588.0,1588,1588,2,2,2.0,214000,7,7,1,1,1,1,1,14.0
8,2004,1420.0,1426,1914,2,2,3.0,279000,2,2,1,1,1,1,1,15.0
6,2000,675.0,1109,1875,3,2,2.0,184500,31,6,1,1,0,1,0,14.0
3,2002,649.0,679,1183,1,1,1.0,120000,59,5,0,0,0,0,0,12.0
6,1992,816.0,833,1730,2,2,2.0,171500,17,17,1,1,1,1,1,17.0
7,2007,625.0,625,1250,2,2,2.0,164700,1,0,1,1,1,1,1,14.0
6,1989,868.0,1313,2559,2,2,2.0,209000,17,17,1,1,1,1,0,15.0
7,2004,1365.0,1548,1548,2,3,2.0,225000,2,2,1,1,1,1,1,15.0
5,1996,658.0,658,1184,1,0,0.0,81000,96,10,0,0,0,0,1,10.0
8,2006,1670.0,1670,1670,2,2,3.0,336820,0,0,1,1,1,1,1,14.0
7,1989,1157.0,1180,2062,2,3,2.0,277000,19,18,1,0,1,1,0,13.0
5,1960,894.0,894,894,1,1,1.0,117600,47,47,0,0,0,0,0,11.0
6,2005,856.0,1112,1668,1,1,1.0,140000,59,4,0,0,0,1,0,13.0
6,2007,768.0,768,1496,3,1,2.0,181755,0,0,1,1,1,1,0,15.0
7,2006,1400.0,1400,1400,2,2,2.0,186800,1,0,1,1,1,1,1,13.0
5,1965,744.0,825,2140,2,3,2.0,177500,44,44,1,0,0,0,0,12.0
4,2007,656.0,968,968,2,1,1.0,64500,80,0,1,0,0,0,0,11.0
7,2005,1488.0,1488,1488,2,3,2.0,260000,6,5,1,1,1,1,1,13.0
7,2007,1266.0,1266,1266,2,3,2.0,185485,0,0,1,1,1,1,1,15.0
5,1993,715.0,875,875,1,1,1.0,105000,78,16,0,0,0,0,0,10.0
6,1994,528.0,1094,1855,2,2,2.0,187000,31,13,1,0,1,1,0,15.0
7,1998,1208.0,1621,1621,2,2,2.0,202500,22,8,1,1,1,1,0,15.0
7,2006,1614.0,1614,1614,2,2,3.0,245700,2,1,1,1,1,1,1,13.0
6,1980,630.0,630,1266,1,2,1.0,128000,27,27,0,0,0,1,0,13.0
8,2005,1030.0,1038,2098,2,2,3.0,275500,1,1,1,1,1,1,1,16.0
7,1999,978.0,1005,1983,2,3,2.0,225000,10,10,1,1,1,1,1,15.0
5,1959,528.0,1183,1183,1,2,1.0,138000,50,50,0,0,0,0,0,11.0
6,1971,525.0,525,1092,1,1,1.0,88000,39,39,0,0,0,1,0,12.0
8,2007,1660.0,1660,1660,2,3,3.0,256000,1,1,1,1,1,1,1,15.0
5,2000,900.0,900,900,1,1,2.0,134800,59,10,0,1,0,0,0,11.0
6,1980,561.0,561,1229,1,3,2.0,121000,29,29,0,0,0,1,0,13.0
7,2007,874.0,874,1761,3,3,2.0,227875,0,0,1,1,1,1,1,17.0
8,2008,1694.0,1694,1694,2,2,3.0,245350,2,2,1,1,1,1,1,14.0
5,1950,624.0,624,1248,2,0,0.0,93500,86,56,1,0,0,0,1,13.0
5,1950,458.0,835,835,1,1,1.0,83000,90,60,0,0,0,0,0,9.0
6,1992,1580.0,1079,1953,2,3,2.0,240000,15,15,1,1,1,1,1,15.0
5,1950,592.0,933,1173,2,1,1.0,113000,106,57,1,0,0,0,0,11.0
6,1998,1215.0,1215,1215,1,1,1.0,155000,51,11,0,0,0,1,0,10.0
6,1996,912.0,912,912,1,1,1.0,142000,47,12,0,1,0,1,0,12.0
6,2004,884.0,904,904,1,1,1.0,119000,83,5,0,0,1,1,1,14.0
6,1985,983.0,983,1750,2,1,1.0,160000,68,23,1,0,0,1,0,13.0
6,2004,839.0,864,1593,2,3,2.0,193000,4,4,1,0,0,1,1,13.0
8,1993,1105.0,1105,2202,2,2,2.0,263000,15,14,1,1,1,1,1,15.0
7,2005,1310.0,1310,1310,2,3,2.0,164990,1,1,1,1,1,1,1,14.0
4,1954,948.0,948,948,1,1,1.0,119000,53,53,0,0,0,0,0,12.0
8,2007,1372.0,1448,1448,2,2,2.0,238500,3,2,1,1,1,1,1,14.0
7,1975,1533.0,1533,1533,2,1,2.0,280000,31,31,1,1,0,1,0,12.0
8,2007,1511.0,1565,1565,2,3,2.0,193800,1,0,1,1,1,1,1,13.0
5,1976,1040.0,1060,1060,1,1,2.0,129900,31,31,0,0,0,0,1,11.0
5,1995,990.0,990,990,1,1,2.0,145000,14,13,0,0,0,0,1,9.0
8,2002,1753.0,1787,1787,2,2,3.0,275000,5,4,1,1,1,1,1,13.0
3,1950,0.0,1040,1040,2,1,2.0,81400,56,56,1,0,0,0,0,11.0
5,1954,1089.0,1089,1089,1,2,1.0,125000,55,55,0,0,0,0,0,11.0
4,1950,861.0,861,861,1,1,2.0,80000,89,59,0,0,0,0,0,10.0
5,1999,1107.0,1296,1296,2,1,1.0,104000,86,11,1,0,0,0,0,11.0
7,1996,1720.0,1720,1720,2,3,2.0,260400,14,14,1,1,1,1,1,14.0
7,2003,725.0,725,1479,2,2,2.0,176000,26,4,1,1,1,1,0,16.0
5,1966,1040.0,1040,1040,1,2,1.0,123000,41,41,0,0,0,0,0,9.0
9,2000,1519.0,1533,2172,2,2,3.0,291000,8,8,1,1,1,1,1,16.0
6,2002,972.0,972,972,1,1,1.0,132000,61,7,0,0,0,1,0,12.0
6,2005,728.0,728,1456,2,3,2.0,176000,3,3,1,1,0,1,1,14.0
5,1956,1048.0,1728,1728,2,1,2.0,177625,53,53,1,0,0,0,0,11.0
5,1950,784.0,949,1221,1,1,1.0,104900,82,56,0,0,0,0,0,12.0
7,1999,842.0,856,1749,2,2,2.0,196000,7,7,1,1,1,1,1,15.0
9,2005,1577.0,1577,1577,2,2,2.0,280000,2,2,1,1,1,1,1,14.0
7,1996,384.0,804,1474,2,3,2.0,168500,14,13,1,0,0,1,1,12.0
6,1995,781.0,781,1671,2,3,2.0,170000,11,11,1,0,0,1,1,13.0
3,1953,0.0,2034,2034,1,2,4.0,130000,54,54,0,0,0,0,0,11.0
7,1950,989.0,1245,2009,2,1,2.0,150000,69,58,1,0,0,1,0,12.0
5,1996,1100.0,1100,1100,1,2,2.0,145000,10,10,0,0,0,0,1,12.0
5,1976,1728.0,1728,1728,2,1,2.0,188000,30,30,1,0,0,0,0,11.0
6,1997,916.0,916,1600,2,3,2.0,169000,10,10,1,0,0,1,1,13.0
5,2007,1125.0,1125,1125,1,1,2.0,155000,1,0,0,0,0,0,1,10.0
7,2004,1391.0,1391,1391,2,2,2.0,196000,4,4,1,1,1,1,1,14.0
7,2002,854.0,864,1995,2,3,2.0,219500,5,5,1,1,1,1,1,15.0
6,2006,728.0,728,1456,2,3,2.0,170440,1,0,1,1,1,1,1,15.0
6,1977,690.0,698,1426,1,3,2.0,159500,32,32,0,0,0,1,0,12.0
10,2009,5095.0,5095,5095,2,3,3.0,183850,0,0,1,1,1,1,1,13.0
7,1970,1304.0,1682,1682,2,1,2.0,174000,38,38,1,0,0,1,1,14.0
7,1970,1277.0,1277,1277,1,1,2.0,167000,37,37,0,0,0,1,0,11.0
6,1976,855.0,855,1456,2,1,2.0,148500,33,33,1,0,0,1,0,14.0
5,1979,0.0,1114,2228,2,1,2.0,147983,30,30,1,0,0,0,0,12.0
6,1980,626.0,626,1217,1,2,1.0,120000,29,29,0,0,0,1,0,13.0
5,2006,1090.0,1090,1090,1,3,2.0,157000,2,1,0,0,0,0,1,10.0
5,1950,810.0,1002,1456,1,1,1.0,91500,58,56,0,0,0,0,0,10.0
5,1950,796.0,796,796,1,0,0.0,85000,98,58,0,0,0,0,0,11.0
5,1965,1214.0,1214,1214,1,1,2.0,140000,42,42,0,0,0,0,0,12.0
5,1966,955.0,955,955,1,1,1.0,127000,41,41,0,0,0,0,0,12.0
6,2003,864.0,864,1728,2,2,2.0,207500,5,5,1,1,1,1,1,15.0
6,1960,1561.0,1561,1561,2,3,2.0,193000,49,49,1,0,0,1,0,12.0
6,1995,702.0,702,1481,2,3,2.0,174000,15,14,1,0,0,1,1,13.0
7,1999,699.0,801,1527,1,1,2.0,152500,61,10,0,0,0,1,0,13.0
7,2003,798.0,798,1640,2,2,2.0,183000,5,5,1,1,1,1,1,15.0
5,1994,1080.0,1080,1480,1,1,1.0,136500,56,13,0,0,0,0,1,11.0
7,2001,963.0,963,1792,2,2,2.0,231500,7,7,1,1,1,1,1,16.0
5,1952,980.0,1148,1148,1,1,1.0,123500,54,54,0,0,0,0,1,10.0
5,1955,816.0,872,1393,1,1,1.0,135500,53,53,0,0,0,0,1,11.0
6,1976,960.0,1044,1044,1,1,2.0,133500,31,31,0,0,0,1,0,13.0
5,1963,1144.0,1144,1144,1,1,1.0,124000,45,45,0,0,0,0,0,10.0
8,1998,1086.0,1086,1924,2,2,2.0,280000,8,8,1,1,1,1,1,15.0
9,1999,1393.0,1422,2599,2,3,3.0,333168,11,11,1,1,1,1,1,15.0
8,2003,1008.0,1008,2283,2,3,3.0,270000,6,6,1,1,1,1,1,15.0
6,1950,795.0,765,1133,1,1,2.0,128500,59,59,0,0,0,1,0,13.0
6,1991,1398.0,1398,1398,2,2,2.0,172000,16,15,1,1,1,1,1,14.0
5,1972,782.0,810,810,1,1,2.0,130000,35,34,0,0,0,0,1,12.0
6,2005,1306.0,1306,1306,2,2,2.0,196000,4,4,1,1,1,1,1,14.0
5,1950,720.0,803,803,1,1,2.0,87000,66,57,0,0,0,0,0,11.0
5,1950,910.0,910,1435,1,1,1.0,128250,57,57,0,0,0,0,0,12.0
6,1988,1542.0,2073,2073,2,1,2.0,210000,32,22,1,0,0,1,0,12.0
6,1950,854.0,1096,1991,1,1,2.0,220000,75,57,0,0,0,1,0,11.0
4,1995,1067.0,1067,1067,2,1,2.0,128000,60,15,1,1,0,0,0,12.0
5,2006,680.0,680,1174,1,1,2.0,135000,107,1,0,1,0,0,0,13.0
4,1991,1680.0,1689,1689,2,1,2.0,228500,17,17,1,0,0,0,1,12.0
6,1950,608.0,608,1132,1,1,1.0,134000,71,60,0,0,0,1,0,12.0
6,1956,1008.0,1024,1024,1,1,1.0,157500,50,50,0,1,0,1,0,12.0
8,1994,1173.0,1215,2232,2,2,2.0,263550,16,15,1,1,1,1,1,14.0
6,1981,1440.0,1440,1440,2,3,2.0,182900,26,26,1,1,1,1,0,15.0
6,2007,880.0,1680,1680,2,3,2.0,222000,21,2,1,1,1,1,0,14.0
5,2008,1092.0,1092,1092,1,0,0.0,146000,1,0,0,0,0,0,1,10.0
5,1973,1559.0,1559,1559,1,1,2.0,153500,59,34,0,0,0,0,0,11.0
9,2005,1980.0,1980,1980,2,3,3.0,315000,2,1,1,1,1,1,1,14.0
8,1998,1470.0,1470,2630,2,3,3.0,315000,10,10,1,1,1,1,1,16.0
8,2007,1341.0,1341,1861,3,2,3.0,257000,1,1,1,1,1,1,1,16.0
4,1964,1200.0,1200,1200,1,3,3.0,173000,44,44,0,0,0,0,0,12.0
5,1950,0.0,1547,2320,2,1,2.0,169000,58,56,1,0,0,0,0,12.0
8,2002,1777.0,1795,1795,2,2,2.0,230000,6,6,1,1,1,1,1,15.0
5,1990,1297.0,1297,1297,1,3,2.0,153000,55,19,0,0,0,0,0,11.0
5,1953,608.0,1319,1319,1,1,1.0,123000,56,56,0,0,0,0,1,11.0
7,1998,1463.0,1463,1463,2,3,2.0,207000,11,11,1,0,0,1,1,12.0
7,2002,1470.0,1675,3493,3,1,3.0,295000,128,6,1,1,0,1,0,15.0
5,2004,1094.0,1094,1094,1,1,2.0,149000,4,3,0,1,1,0,1,12.0
6,2002,860.0,860,1960,2,3,2.0,216500,8,8,1,1,1,1,1,16.0
5,2000,808.0,808,808,1,1,1.0,112000,49,7,0,0,0,0,0,11.0
5,1967,943.0,943,943,1,1,2.0,134500,40,40,0,0,0,0,0,9.0
7,2008,1146.0,1246,1246,2,3,2.0,187687,1,0,1,1,1,1,1,14.0
6,2007,951.0,951,951,1,1,2.0,143500,51,2,0,1,1,1,0,14.0
7,1989,1518.0,1644,1644,2,3,2.0,275000,20,20,1,1,1,1,1,16.0
7,1989,1907.0,1959,1959,3,1,3.0,171000,18,17,1,0,0,1,0,12.0
6,2000,992.0,1022,2054,2,2,2.0,244000,9,9,1,1,1,1,1,15.0
5,2004,864.0,874,874,1,1,1.0,130000,39,6,0,0,0,0,0,11.0
8,2006,1685.0,1685,1685,2,3,3.0,253000,1,1,1,1,1,1,1,14.0
4,1950,693.0,693,693,1,0,0.0,52500,65,56,0,0,0,0,0,8.0
8,1989,982.0,1034,1034,1,3,2.0,185000,21,21,0,1,1,1,0,14.0
6,2006,745.0,745,1490,2,3,2.0,167800,4,3,1,1,1,1,1,14.0
8,2005,1713.0,1713,1713,2,3,3.0,274900,5,4,1,1,1,1,1,14.0
7,1980,1372.0,1472,1472,2,1,2.0,187500,29,29,1,0,0,1,0,13.0
7,2005,1113.0,1113,1971,2,2,2.0,253000,4,4,1,1,1,1,1,16.0
4,2006,526.0,526,988,1,2,1.0,105000,35,2,0,0,0,0,0,12.0
6,1961,1208.0,1576,1576,1,3,2.0,174500,48,48,0,1,0,1,0,15.0
7,1997,1065.0,1065,2049,2,1,2.0,210900,10,9,1,1,1,1,1,14.0
4,1979,756.0,1169,1531,1,1,1.0,127000,63,31,0,0,0,0,0,12.0
7,2004,1358.0,1358,1358,2,2,2.0,207000,4,4,1,1,1,1,1,15.0
7,1978,832.0,1154,2050,2,2,2.0,154000,31,31,1,1,0,1,0,14.0
5,1975,2171.0,1392,2640,2,2,3.0,180000,81,31,1,0,0,0,0,11.0
5,1967,1584.0,1584,1584,2,1,3.0,124000,42,42,1,0,0,0,0,11.0
6,2006,712.0,1375,2237,2,3,2.0,204000,29,3,1,1,0,1,1,14.0
7,1950,861.0,877,1477,2,1,1.0,145000,81,59,1,0,0,1,0,14.0
5,1967,1510.0,1510,1510,2,2,2.0,178900,43,43,1,1,0,0,0,14.0
6,2004,810.0,1170,1716,2,1,2.0,162500,93,4,1,1,0,1,0,14.0
5,1990,768.0,868,868,1,1,2.0,119900,36,17,0,0,0,0,0,11.0
7,1998,935.0,955,1632,2,3,2.0,176500,8,8,1,0,0,1,1,13.0
5,1950,991.0,1077,1077,1,2,1.0,118000,69,58,0,0,0,0,0,12.0
5,1953,773.0,773,773,1,1,1.0,110000,55,55,0,0,0,0,0,11.0
7,1998,1195.0,1195,1839,2,3,2.0,221000,12,12,1,0,1,1,1,14.0
8,1998,1284.0,1310,2450,2,3,3.0,340000,11,11,1,1,1,1,1,15.0
7,1993,728.0,1136,2019,1,1,2.0,167500,99,16,0,1,0,1,0,12.0
8,2006,1623.0,1636,1636,2,2,3.0,255000,1,1,1,1,1,1,1,14.0
7,2005,384.0,744,1374,2,3,2.0,170000,5,4,1,1,1,1,1,14.0
5,2005,547.0,1072,1072,1,3,2.0,145000,1,1,0,0,0,0,1,12.0
4,1972,630.0,630,630,1,0,0.0,81000,36,36,0,0,0,0,0,13.0
6,2002,1184.0,1414,1414,1,1,2.0,176500,50,6,0,0,1,1,0,12.0
8,2005,1686.0,1694,1694,2,2,2.0,307000,3,2,1,1,1,1,1,14.0
7,2001,845.0,845,1690,2,2,2.0,190550,6,6,1,1,1,1,1,15.0
7,1980,845.0,1153,2353,2,2,2.0,260000,29,29,1,1,1,1,0,15.0
7,1976,1055.0,1055,1055,2,1,1.0,137500,30,30,1,0,0,1,0,13.0
6,2006,1044.0,1055,1055,1,2,2.0,147000,34,1,0,1,0,1,0,11.0
5,1983,864.0,1144,1144,1,2,1.0,131400,48,26,0,0,0,0,0,11.0
8,2004,1148.0,1170,2332,2,3,3.0,316000,4,4,1,1,1,1,1,15.0
6,1971,912.0,912,1824,2,0,0.0,139000,39,39,1,0,0,1,0,13.0
5,2007,352.0,712,1442,2,3,2.0,172500,2,1,1,0,0,0,1,12.0
5,1950,747.0,892,1784,1,1,1.0,138887,92,56,0,0,0,0,0,11.0
6,1986,1127.0,1236,2108,2,1,2.0,235000,73,22,1,1,0,1,0,15.0
